# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.325000000000000E+009 -3.808834114385751E+000 2.851605582920637E+001 -3.808834114385751E+000 2.851605582920637E+001 -3.808834114385751E+000 2.851605582920637E+001 -3.808834114385751E+000 2.851605582920637E+001 
2.330000000000000E+009 -3.737917105324530E+000 2.581107162597091E+001 -3.737917105324530E+000 2.581107162597091E+001 -3.737917105324530E+000 2.581107162597091E+001 -3.737917105324530E+000 2.581107162597091E+001 
2.335000000000000E+009 -3.669861379207621E+000 2.309496729968116E+001 -3.669861379207621E+000 2.309496729968116E+001 -3.669861379207621E+000 2.309496729968116E+001 -3.669861379207621E+000 2.309496729968116E+001 
2.340000000000000E+009 -3.603247221515891E+000 2.038740899402186E+001 -3.603247221515891E+000 2.038740899402186E+001 -3.603247221515891E+000 2.038740899402186E+001 -3.603247221515891E+000 2.038740899402186E+001 
2.345000000000000E+009 -3.532116981516907E+000 1.768637154877171E+001 -3.532116981516907E+000 1.768637154877171E+001 -3.532116981516907E+000 1.768637154877171E+001 -3.532116981516907E+000 1.768637154877171E+001 
2.350000000000000E+009 -3.470731083339276E+000 1.494278723045700E+001 -3.470731083339276E+000 1.494278723045700E+001 -3.470731083339276E+000 1.494278723045700E+001 -3.470731083339276E+000 1.494278723045700E+001 
2.355000000000000E+009 -3.410636242243933E+000 1.217591523581706E+001 -3.410636242243933E+000 1.217591523581706E+001 -3.410636242243933E+000 1.217591523581706E+001 -3.410636242243933E+000 1.217591523581706E+001 
2.360000000000000E+009 -3.362155158564275E+000 9.458719557701491E+000 -3.362155158564275E+000 9.458719557701491E+000 -3.362155158564275E+000 9.458719557701491E+000 -3.362155158564275E+000 9.458719557701491E+000 
2.365000000000000E+009 -3.317503252813393E+000 6.750997241056318E+000 -3.317503252813393E+000 6.750997241056318E+000 -3.317503252813393E+000 6.750997241056318E+000 -3.317503252813393E+000 6.750997241056318E+000 
2.370000000000000E+009 -3.275050646970881E+000 4.062490728761049E+000 -3.275050646970881E+000 4.062490728761049E+000 -3.275050646970881E+000 4.062490728761049E+000 -3.275050646970881E+000 4.062490728761049E+000 
2.375000000000000E+009 -3.239471163414529E+000 1.403180464150206E+000 -3.239471163414529E+000 1.403180464150206E+000 -3.239471163414529E+000 1.403180464150206E+000 -3.239471163414529E+000 1.403180464150206E+000 
2.380000000000000E+009 -3.208469904821289E+000 -1.214225367263541E+000 -3.208469904821289E+000 -1.214225367263541E+000 -3.208469904821289E+000 -1.214225367263541E+000 -3.208469904821289E+000 -1.214225367263541E+000 
2.385000000000000E+009 -3.182562331553585E+000 -3.765985057666981E+000 -3.182562331553585E+000 -3.765985057666981E+000 -3.182562331553585E+000 -3.765985057666981E+000 -3.182562331553585E+000 -3.765985057666981E+000 
2.390000000000000E+009 -3.161760799180879E+000 -6.327576325528343E+000 -3.161760799180879E+000 -6.327576325528343E+000 -3.161760799180879E+000 -6.327576325528343E+000 -3.161760799180879E+000 -6.327576325528343E+000 
2.395000000000000E+009 -3.135589503437778E+000 -8.784372716229163E+000 -3.135589503437778E+000 -8.784372716229163E+000 -3.135589503437778E+000 -8.784372716229163E+000 -3.135589503437778E+000 -8.784372716229163E+000 
2.400000000000000E+009 -3.115376480807309E+000 -1.119487679962988E+001 -3.115376480807309E+000 -1.119487679962988E+001 -3.115376480807309E+000 -1.119487679962988E+001 -3.115376480807309E+000 -1.119487679962988E+001 
2.405000000000000E+009 -3.094770220584017E+000 -1.356973966544146E+001 -3.094770220584017E+000 -1.356973966544146E+001 -3.094770220584017E+000 -1.356973966544146E+001 -3.094770220584017E+000 -1.356973966544146E+001 
2.410000000000000E+009 -3.070892320121264E+000 -1.594155878476237E+001 -3.070892320121264E+000 -1.594155878476237E+001 -3.070892320121264E+000 -1.594155878476237E+001 -3.070892320121264E+000 -1.594155878476237E+001 
2.415000000000000E+009 -3.055613069566435E+000 -1.824659946913054E+001 -3.055613069566435E+000 -1.824659946913054E+001 -3.055613069566435E+000 -1.824659946913054E+001 -3.055613069566435E+000 -1.824659946913054E+001 
2.420000000000000E+009 -3.038755894839115E+000 -2.051183835713140E+001 -3.038755894839115E+000 -2.051183835713140E+001 -3.038755894839115E+000 -2.051183835713140E+001 -3.038755894839115E+000 -2.051183835713140E+001 
2.425000000000000E+009 -3.026277354355052E+000 -2.275434666594815E+001 -3.026277354355052E+000 -2.275434666594815E+001 -3.026277354355052E+000 -2.275434666594815E+001 -3.026277354355052E+000 -2.275434666594815E+001 
2.430000000000000E+009 -3.015121614401924E+000 -2.490254052770424E+001 -3.015121614401924E+000 -2.490254052770424E+001 -3.015121614401924E+000 -2.490254052770424E+001 -3.015121614401924E+000 -2.490254052770424E+001 
2.435000000000000E+009 -3.003839464578916E+000 -2.697760099746906E+001 -3.003839464578916E+000 -2.697760099746906E+001 -3.003839464578916E+000 -2.697760099746906E+001 -3.003839464578916E+000 -2.697760099746906E+001 
2.440000000000000E+009 -2.985440128032715E+000 -2.900582552145318E+001 -2.985440128032715E+000 -2.900582552145318E+001 -2.985440128032715E+000 -2.900582552145318E+001 -2.985440128032715E+000 -2.900582552145318E+001 
2.445000000000000E+009 -2.963939974304181E+000 -3.100090002554545E+001 -2.963939974304181E+000 -3.100090002554545E+001 -2.963939974304181E+000 -3.100090002554545E+001 -2.963939974304181E+000 -3.100090002554545E+001 
2.450000000000000E+009 -2.945026628551207E+000 -3.292377724742718E+001 -2.945026628551207E+000 -3.292377724742718E+001 -2.945026628551207E+000 -3.292377724742718E+001 -2.945026628551207E+000 -3.292377724742718E+001 
2.455000000000000E+009 -2.917949491999012E+000 -3.481863757296186E+001 -2.917949491999012E+000 -3.481863757296186E+001 -2.917949491999012E+000 -3.481863757296186E+001 -2.917949491999012E+000 -3.481863757296186E+001 
2.460000000000000E+009 -2.883979958602049E+000 -3.666549098832692E+001 -2.883979958602049E+000 -3.666549098832692E+001 -2.883979958602049E+000 -3.666549098832692E+001 -2.883979958602049E+000 -3.666549098832692E+001 
2.465000000000000E+009 -2.848098226598320E+000 -3.848305958574717E+001 -2.848098226598320E+000 -3.848305958574717E+001 -2.848098226598320E+000 -3.848305958574717E+001 -2.848098226598320E+000 -3.848305958574717E+001 
2.470000000000000E+009 -2.804750203824776E+000 -4.027598034035423E+001 -2.804750203824776E+000 -4.027598034035423E+001 -2.804750203824776E+000 -4.027598034035423E+001 -2.804750203824776E+000 -4.027598034035423E+001 
2.475000000000000E+009 -2.760299976847434E+000 -4.204590360452745E+001 -2.760299976847434E+000 -4.204590360452745E+001 -2.760299976847434E+000 -4.204590360452745E+001 -2.760299976847434E+000 -4.204590360452745E+001 
2.480000000000000E+009 -2.709443358972497E+000 -4.381964469722718E+001 -2.709443358972497E+000 -4.381964469722718E+001 -2.709443358972497E+000 -4.381964469722718E+001 -2.709443358972497E+000 -4.381964469722718E+001 
2.485000000000000E+009 -2.649756012854750E+000 -4.555714300395119E+001 -2.649756012854750E+000 -4.555714300395119E+001 -2.649756012854750E+000 -4.555714300395119E+001 -2.649756012854750E+000 -4.555714300395119E+001 
2.490000000000000E+009 -2.590608011220557E+000 -4.730660903310441E+001 -2.590608011220557E+000 -4.730660903310441E+001 -2.590608011220557E+000 -4.730660903310441E+001 -2.590608011220557E+000 -4.730660903310441E+001 
2.495000000000000E+009 -2.526280450041027E+000 -4.908891370258132E+001 -2.526280450041027E+000 -4.908891370258132E+001 -2.526280450041027E+000 -4.908891370258132E+001 -2.526280450041027E+000 -4.908891370258132E+001 
2.500000000000000E+009 -2.459654645818485E+000 -5.085211439433698E+001 -2.459654645818485E+000 -5.085211439433698E+001 -2.459654645818485E+000 -5.085211439433698E+001 -2.459654645818485E+000 -5.085211439433698E+001 
2.505000000000000E+009 -2.391639686202479E+000 -5.265704236775729E+001 -2.391639686202479E+000 -5.265704236775729E+001 -2.391639686202479E+000 -5.265704236775729E+001 -2.391639686202479E+000 -5.265704236775729E+001 
2.510000000000000E+009 -2.327279241784932E+000 -5.446346162918499E+001 -2.327279241784932E+000 -5.446346162918499E+001 -2.327279241784932E+000 -5.446346162918499E+001 -2.327279241784932E+000 -5.446346162918499E+001 
2.515000000000000E+009 -2.260311681753445E+000 -5.630485179031682E+001 -2.260311681753445E+000 -5.630485179031682E+001 -2.260311681753445E+000 -5.630485179031682E+001 -2.260311681753445E+000 -5.630485179031682E+001 
2.520000000000000E+009 -2.193503250070303E+000 -5.816728609415928E+001 -2.193503250070303E+000 -5.816728609415928E+001 -2.193503250070303E+000 -5.816728609415928E+001 -2.193503250070303E+000 -5.816728609415928E+001 
2.525000000000000E+009 -2.130226892475975E+000 -6.003759925058574E+001 -2.130226892475975E+000 -6.003759925058574E+001 -2.130226892475975E+000 -6.003759925058574E+001 -2.130226892475975E+000 -6.003759925058574E+001 
2.530000000000000E+009 -2.067959854320971E+000 -6.193554819822631E+001 -2.067959854320971E+000 -6.193554819822631E+001 -2.067959854320971E+000 -6.193554819822631E+001 -2.067959854320971E+000 -6.193554819822631E+001 
2.535000000000000E+009 -2.011305369295528E+000 -6.387225019571560E+001 -2.011305369295528E+000 -6.387225019571560E+001 -2.011305369295528E+000 -6.387225019571560E+001 -2.011305369295528E+000 -6.387225019571560E+001 
2.540000000000000E+009 -1.958603503337066E+000 -6.578919338535914E+001 -1.958603503337066E+000 -6.578919338535914E+001 -1.958603503337066E+000 -6.578919338535914E+001 -1.958603503337066E+000 -6.578919338535914E+001 
2.545000000000000E+009 -1.909687843546477E+000 -6.771334789460315E+001 -1.909687843546477E+000 -6.771334789460315E+001 -1.909687843546477E+000 -6.771334789460315E+001 -1.909687843546477E+000 -6.771334789460315E+001 
2.550000000000000E+009 -1.868443267695629E+000 -6.965166518295354E+001 -1.868443267695629E+000 -6.965166518295354E+001 -1.868443267695629E+000 -6.965166518295354E+001 -1.868443267695629E+000 -6.965166518295354E+001 
2.555000000000000E+009 -1.830350678422443E+000 -7.155374099125751E+001 -1.830350678422443E+000 -7.155374099125751E+001 -1.830350678422443E+000 -7.155374099125751E+001 -1.830350678422443E+000 -7.155374099125751E+001 
2.560000000000000E+009 -1.797512532210207E+000 -7.344847093523356E+001 -1.797512532210207E+000 -7.344847093523356E+001 -1.797512532210207E+000 -7.344847093523356E+001 -1.797512532210207E+000 -7.344847093523356E+001 
