% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.285000000000000E+009,-2.963012247511984E+000,7.997120091249943E+001,-2.963012247511984E+000,7.997120091249943E+001,-2.963012247511984E+000,7.997120091249943E+001,-2.963012247511984E+000,7.997120091249943E+001,
2.290000000000000E+009,-3.095510810476535E+000,7.725393574048222E+001,-3.095510810476535E+000,7.725393574048222E+001,-3.095510810476535E+000,7.725393574048222E+001,-3.095510810476535E+000,7.725393574048222E+001,
2.295000000000000E+009,-3.218695991993624E+000,7.412569336838780E+001,-3.218695991993624E+000,7.412569336838780E+001,-3.218695991993624E+000,7.412569336838780E+001,-3.218695991993624E+000,7.412569336838780E+001,
2.300000000000000E+009,-3.325208839319214E+000,7.061060450440006E+001,-3.325208839319214E+000,7.061060450440006E+001,-3.325208839319214E+000,7.061060450440006E+001,-3.325208839319214E+000,7.061060450440006E+001,
2.305000000000000E+009,-3.412278166365740E+000,6.673782339383924E+001,-3.412278166365740E+000,6.673782339383924E+001,-3.412278166365740E+000,6.673782339383924E+001,-3.412278166365740E+000,6.673782339383924E+001,
2.310000000000000E+009,-3.473042021096309E+000,6.254153898911738E+001,-3.473042021096309E+000,6.254153898911738E+001,-3.473042021096309E+000,6.254153898911738E+001,-3.473042021096309E+000,6.254153898911738E+001,
2.315000000000000E+009,-3.501042760013603E+000,5.821353615098936E+001,-3.501042760013603E+000,5.821353615098936E+001,-3.501042760013603E+000,5.821353615098936E+001,-3.501042760013603E+000,5.821353615098936E+001,
2.320000000000000E+009,-3.492321965305038E+000,5.379664732831766E+001,-3.492321965305038E+000,5.379664732831766E+001,-3.492321965305038E+000,5.379664732831766E+001,-3.492321965305038E+000,5.379664732831766E+001,
2.325000000000000E+009,-3.447891402725996E+000,4.942128587748133E+001,-3.447891402725996E+000,4.942128587748133E+001,-3.447891402725996E+000,4.942128587748133E+001,-3.447891402725996E+000,4.942128587748133E+001,
2.330000000000000E+009,-3.373310025878274E+000,4.521093967574124E+001,-3.373310025878274E+000,4.521093967574124E+001,-3.373310025878274E+000,4.521093967574124E+001,-3.373310025878274E+000,4.521093967574124E+001,
2.335000000000000E+009,-3.269890091763152E+000,4.128320354150186E+001,-3.269890091763152E+000,4.128320354150186E+001,-3.269890091763152E+000,4.128320354150186E+001,-3.269890091763152E+000,4.128320354150186E+001,
2.340000000000000E+009,-3.148508643459971E+000,3.767905939181595E+001,-3.148508643459971E+000,3.767905939181595E+001,-3.148508643459971E+000,3.767905939181595E+001,-3.148508643459971E+000,3.767905939181595E+001,
2.345000000000000E+009,-3.013779408346762E+000,3.450716207907881E+001,-3.013779408346762E+000,3.450716207907881E+001,-3.013779408346762E+000,3.450716207907881E+001,-3.013779408346762E+000,3.450716207907881E+001,
2.350000000000000E+009,-2.878115172573851E+000,3.170977378394600E+001,-2.878115172573851E+000,3.170977378394600E+001,-2.878115172573851E+000,3.170977378394600E+001,-2.878115172573851E+000,3.170977378394600E+001,
2.355000000000000E+009,-2.746750151593667E+000,2.934814989042592E+001,-2.746750151593667E+000,2.934814989042592E+001,-2.746750151593667E+000,2.934814989042592E+001,-2.746750151593667E+000,2.934814989042592E+001,
