# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S11;ang:Trc2_S11;db:Trc3_S11;ang:Trc3_S11;db:Trc4_S11;ang:Trc4_S11;
2.300000000000000E+009;-3.311120530701521E+000;7.059068069359415E+001;-3.311120530701521E+000;7.059068069359415E+001;-3.311120530701521E+000;7.059068069359415E+001;-3.311120530701521E+000;7.059068069359415E+001;
2.305000000000000E+009;-3.398531940043565E+000;6.670692836166067E+001;-3.398531940043565E+000;6.670692836166067E+001;-3.398531940043565E+000;6.670692836166067E+001;-3.398531940043565E+000;6.670692836166067E+001;
2.310000000000000E+009;-3.459943562022252E+000;6.251397091599187E+001;-3.459943562022252E+000;6.251397091599187E+001;-3.459943562022252E+000;6.251397091599187E+001;-3.459943562022252E+000;6.251397091599187E+001;
2.315000000000000E+009;-3.487131690947591E+000;5.817197506753643E+001;-3.487131690947591E+000;5.817197506753643E+001;-3.487131690947591E+000;5.817197506753643E+001;-3.487131690947591E+000;5.817197506753643E+001;
2.320000000000000E+009;-3.479005691549231E+000;5.374081805902439E+001;-3.479005691549231E+000;5.374081805902439E+001;-3.479005691549231E+000;5.374081805902439E+001;-3.479005691549231E+000;5.374081805902439E+001;
2.325000000000000E+009;-3.435199553930327E+000;4.935120927140723E+001;-3.435199553930327E+000;4.935120927140723E+001;-3.435199553930327E+000;4.935120927140723E+001;-3.435199553930327E+000;4.935120927140723E+001;
2.330000000000000E+009;-3.360642350686482E+000;4.514883285688774E+001;-3.360642350686482E+000;4.514883285688774E+001;-3.360642350686482E+000;4.514883285688774E+001;-3.360642350686482E+000;4.514883285688774E+001;
2.335000000000000E+009;-3.260960394560077E+000;4.120299355370889E+001;-3.260960394560077E+000;4.120299355370889E+001;-3.260960394560077E+000;4.120299355370889E+001;-3.260960394560077E+000;4.120299355370889E+001;
2.340000000000000E+009;-3.141996501256485E+000;3.760880861891687E+001;-3.141996501256485E+000;3.760880861891687E+001;-3.141996501256485E+000;3.760880861891687E+001;-3.141996501256485E+000;3.760880861891687E+001;
2.345000000000000E+009;-3.007736535037920E+000;3.443377130205823E+001;-3.007736535037920E+000;3.443377130205823E+001;-3.007736535037920E+000;3.443377130205823E+001;-3.007736535037920E+000;3.443377130205823E+001;
2.350000000000000E+009;-2.877129409520170E+000;3.162288037909882E+001;-2.877129409520170E+000;3.162288037909882E+001;-2.877129409520170E+000;3.162288037909882E+001;-2.877129409520170E+000;3.162288037909882E+001;
2.355000000000000E+009;-2.744880531574456E+000;2.926990849455470E+001;-2.744880531574456E+000;2.926990849455470E+001;-2.744880531574456E+000;2.926990849455470E+001;-2.744880531574456E+000;2.926990849455470E+001;
2.360000000000000E+009;-2.624734572934409E+000;2.728273700995836E+001;-2.624734572934409E+000;2.728273700995836E+001;-2.624734572934409E+000;2.728273700995836E+001;-2.624734572934409E+000;2.728273700995836E+001;
2.365000000000000E+009;-2.521383721885668E+000;2.566079392884815E+001;-2.521383721885668E+000;2.566079392884815E+001;-2.521383721885668E+000;2.566079392884815E+001;-2.521383721885668E+000;2.566079392884815E+001;
2.370000000000000E+009;-2.430799813982427E+000;2.438168129137013E+001;-2.430799813982427E+000;2.438168129137013E+001;-2.430799813982427E+000;2.438168129137013E+001;-2.430799813982427E+000;2.438168129137013E+001;
2.375000000000000E+009;-2.357878599178031E+000;2.335442674692887E+001;-2.357878599178031E+000;2.335442674692887E+001;-2.357878599178031E+000;2.335442674692887E+001;-2.357878599178031E+000;2.335442674692887E+001;
2.380000000000000E+009;-2.300008355198191E+000;2.253607884135213E+001;-2.300008355198191E+000;2.253607884135213E+001;-2.300008355198191E+000;2.253607884135213E+001;-2.300008355198191E+000;2.253607884135213E+001;
2.385000000000000E+009;-2.265503635355908E+000;2.183767212201812E+001;-2.265503635355908E+000;2.183767212201812E+001;-2.265503635355908E+000;2.183767212201812E+001;-2.265503635355908E+000;2.183767212201812E+001;
2.390000000000000E+009;-2.247966905636889E+000;2.122033321533454E+001;-2.247966905636889E+000;2.122033321533454E+001;-2.247966905636889E+000;2.122033321533454E+001;-2.247966905636889E+000;2.122033321533454E+001;
2.395000000000000E+009;-2.257850672304488E+000;2.059132395830574E+001;-2.257850672304488E+000;2.059132395830574E+001;-2.257850672304488E+000;2.059132395830574E+001;-2.257850672304488E+000;2.059132395830574E+001;
2.400000000000000E+009;-2.282367036526973E+000;1.993369439513523E+001;-2.282367036526973E+000;1.993369439513523E+001;-2.282367036526973E+000;1.993369439513523E+001;-2.282367036526973E+000;1.993369439513523E+001;
2.405000000000000E+009;-2.332074547095845E+000;1.917853770181373E+001;-2.332074547095845E+000;1.917853770181373E+001;-2.332074547095845E+000;1.917853770181373E+001;-2.332074547095845E+000;1.917853770181373E+001;
2.410000000000000E+009;-2.397550277092864E+000;1.825623639971485E+001;-2.397550277092864E+000;1.825623639971485E+001;-2.397550277092864E+000;1.825623639971485E+001;-2.397550277092864E+000;1.825623639971485E+001;
