# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.490000000000000E+009 -5.524084138535450E+000 1.765812779102610E+002 -5.524084138535450E+000 1.765812779102610E+002 -5.524084138535450E+000 1.765812779102610E+002 -5.524084138535450E+000 1.765812779102610E+002 
2.495000000000000E+009 -5.607214251884397E+000 1.755669548029716E+002 -5.607214251884397E+000 1.755669548029716E+002 -5.607214251884397E+000 1.755669548029716E+002 -5.607214251884397E+000 1.755669548029716E+002 
2.500000000000000E+009 -5.702434039864994E+000 1.745072057708838E+002 -5.702434039864994E+000 1.745072057708838E+002 -5.702434039864994E+000 1.745072057708838E+002 -5.702434039864994E+000 1.745072057708838E+002 
2.505000000000000E+009 -5.801305458767566E+000 1.735272853021290E+002 -5.801305458767566E+000 1.735272853021290E+002 -5.801305458767566E+000 1.735272853021290E+002 -5.801305458767566E+000 1.735272853021290E+002 
2.510000000000000E+009 -5.906590588296331E+000 1.725716547652654E+002 -5.906590588296331E+000 1.725716547652654E+002 -5.906590588296331E+000 1.725716547652654E+002 -5.906590588296331E+000 1.725716547652654E+002 
2.515000000000000E+009 -6.022655990929634E+000 1.717070652167086E+002 -6.022655990929634E+000 1.717070652167086E+002 -6.022655990929634E+000 1.717070652167086E+002 -6.022655990929634E+000 1.717070652167086E+002 
2.520000000000000E+009 -6.124701970145368E+000 1.709720172234409E+002 -6.124701970145368E+000 1.709720172234409E+002 -6.124701970145368E+000 1.709720172234409E+002 -6.124701970145368E+000 1.709720172234409E+002 
2.525000000000000E+009 -6.221813525877667E+000 1.702339900604828E+002 -6.221813525877667E+000 1.702339900604828E+002 -6.221813525877667E+000 1.702339900604828E+002 -6.221813525877667E+000 1.702339900604828E+002 
2.530000000000000E+009 -6.314988602205416E+000 1.695969400526380E+002 -6.314988602205416E+000 1.695969400526380E+002 -6.314988602205416E+000 1.695969400526380E+002 -6.314988602205416E+000 1.695969400526380E+002 
2.535000000000000E+009 -6.387801234508208E+000 1.688796612477760E+002 -6.387801234508208E+000 1.688796612477760E+002 -6.387801234508208E+000 1.688796612477760E+002 -6.387801234508208E+000 1.688796612477760E+002 
2.540000000000000E+009 -6.471808468270651E+000 1.681240230921086E+002 -6.471808468270651E+000 1.681240230921086E+002 -6.471808468270651E+000 1.681240230921086E+002 -6.471808468270651E+000 1.681240230921086E+002 
2.545000000000000E+009 -6.554513767928950E+000 1.674189613754063E+002 -6.554513767928950E+000 1.674189613754063E+002 -6.554513767928950E+000 1.674189613754063E+002 -6.554513767928950E+000 1.674189613754063E+002 
2.550000000000000E+009 -6.631404949037065E+000 1.667724623475919E+002 -6.631404949037065E+000 1.667724623475919E+002 -6.631404949037065E+000 1.667724623475919E+002 -6.631404949037065E+000 1.667724623475919E+002 
2.555000000000000E+009 -6.693233002717915E+000 1.660239121528715E+002 -6.693233002717915E+000 1.660239121528715E+002 -6.693233002717915E+000 1.660239121528715E+002 -6.693233002717915E+000 1.660239121528715E+002 
